17.0891 17.4897 17.8681 18.2226 18.5525 18.8576 19.1383 19.3955 19.6304 19.8444 20.0388 20.2153 20.3751 20.5198 20.6505 20.7686 20.875 20.9707 21.0568 21.134 21.2031 21.2647 21.3194 21.3679 21.4106 21.4481 21.4807 21.5088 21.5329 21.5533 21.5703 21.5843 21.5955 21.6043 21.6109 21.6157 21.6188 21.6205 21.6212 21.6209 21.62 21.6186 21.6169 21.6152 21.6135 21.6121 21.611 21.6104 21.6102 21.6106 21.6115 21.613 21.615 21.6175 21.6203 21.6234 21.6266 21.6298 21.6327 21.6353 21.6373 21.6385 21.6387 21.6376 21.6351 21.6307 21.6244 21.6158 21.6046 21.5907 21.5735 21.553 21.5286 21.5001 21.4672 21.4293 21.3861 21.3372 21.2819 21.2198 21.1502 21.0724 20.9858 20.8894 20.7825 20.6639 20.5326 20.3875 20.2271 20.0501 19.8552 19.6408 19.4054 19.1478 18.8667 18.5612 18.2309 17.876 17.4973 17.0964 
16.4916 16.8692 17.2274 17.5649 17.8806 18.1745 18.4466 18.6975 18.9281 19.1394 19.3324 19.5084 19.6687 19.8143 19.9463 20.0659 20.1741 20.2716 20.3595 20.4384 20.509 20.572 20.6281 20.6777 20.7213 20.7595 20.7926 20.8211 20.8454 20.8657 20.8826 20.8962 20.9069 20.9151 20.921 20.9249 20.9271 20.9279 20.9275 20.9262 20.9243 20.922 20.9194 20.9169 20.9145 20.9124 20.9108 20.9098 20.9095 20.9098 20.9109 20.9126 20.9151 20.9181 20.9216 20.9255 20.9296 20.9338 20.9378 20.9415 20.9446 20.9469 20.9481 20.9481 20.9464 20.9429 20.9373 20.9293 20.9187 20.905 20.888 20.8674 20.8428 20.814 20.7804 20.7418 20.6976 20.6474 20.5908 20.5272 20.4559 20.3764 20.2879 20.1898 20.081 19.9608 19.8281 19.682 19.5212 19.3446 19.151 18.9392 18.7082 18.4568 18.1842 17.8899 17.5737 17.2359 16.8773 16.4993 
15.9116 16.2682 16.6076 16.9287 17.2307 17.5131 17.7761 18.0199 18.2451 18.4525 18.643 18.8174 18.9768 19.1222 19.2546 19.3748 19.4837 19.5822 19.6711 19.751 19.8225 19.8864 19.9432 19.9934 20.0375 20.076 20.1092 20.1377 20.1617 20.1817 20.198 20.211 20.2209 20.2282 20.233 20.2358 20.2368 20.2364 20.2348 20.2322 20.2291 20.2256 20.2219 20.2183 20.2151 20.2123 20.2101 20.2086 20.208 20.2083 20.2095 20.2116 20.2145 20.2182 20.2226 20.2274 20.2326 20.238 20.2432 20.2482 20.2527 20.2563 20.2588 20.26 20.2596 20.2573 20.2527 20.2456 20.2357 20.2226 20.2061 20.1858 20.1614 20.1325 20.0987 20.0597 20.015 19.9642 19.9067 19.8422 19.7699 19.6893 19.5998 19.5006 19.391 19.2701 19.1371 18.9911 18.831 18.656 18.465 18.257 18.0313 17.7869 17.5235 17.2405 16.9381 16.6166 16.2767 15.9198 
15.3471 15.6842 16.0061 16.3117 16.6002 16.8713 17.1248 17.3609 17.58 17.7826 17.9695 18.1414 18.299 18.4433 18.575 18.6949 18.8039 18.9025 18.9916 19.0718 19.1437 19.2079 19.2649 19.3152 19.3593 19.3976 19.4306 19.4586 19.4821 19.5014 19.5168 19.5288 19.5376 19.5436 19.5471 19.5485 19.548 19.5461 19.5429 19.5389 19.5342 19.5293 19.5243 19.5195 19.5152 19.5115 19.5086 19.5066 19.5057 19.5059 19.5073 19.5097 19.5132 19.5177 19.523 19.529 19.5355 19.5422 19.549 19.5555 19.5615 19.5668 19.5709 19.5737 19.5747 19.5738 19.5705 19.5647 19.5558 19.5437 19.528 19.5084 19.4844 19.4559 19.4223 19.3833 19.3386 19.2875 19.2298 19.1649 19.0922 19.0112 18.9214 18.8219 18.7123 18.5916 18.4592 18.3142 18.1559 17.9834 17.7959 17.5926 17.3729 17.1362 16.8822 16.6106 16.3216 16.0156 15.6933 15.3557 
14.7965 15.1155 15.4209 15.7117 15.9872 16.2469 16.4908 16.7188 16.9313 17.1285 17.3111 17.4796 17.6346 17.7769 17.9072 18.026 18.1342 18.2324 18.3211 18.401 18.4727 18.5366 18.5933 18.6432 18.6869 18.7246 18.757 18.7842 18.8067 18.8249 18.8391 18.8498 18.8571 18.8615 18.8634 18.863 18.8608 18.857 18.852 18.8461 18.8397 18.8331 18.8265 18.8203 18.8147 18.8099 18.8061 18.8036 18.8023 18.8024 18.8039 18.8067 18.8109 18.8163 18.8227 18.8301 18.838 18.8464 18.8549 18.8633 18.8712 18.8783 18.8844 18.889 18.8919 18.8926 18.891 18.8867 18.8792 18.8684 18.8538 18.8352 18.8121 18.7843 18.7513 18.7128 18.6684 18.6176 18.5601 18.4953 18.4228 18.3421 18.2525 18.1535 18.0445 17.9248 17.7938 17.6507 17.4949 17.3257 17.1425 16.9446 16.7315 16.5029 16.2584 15.9981 15.7221 15.4309 15.125 14.8055 
14.2583 14.5605 14.8504 15.127 15.3899 15.6385 15.8727 16.0924 16.2978 16.4891 16.6667 16.8312 16.9829 17.1226 17.2507 17.3678 17.4746 17.5716 17.6594 17.7385 17.8093 17.8725 17.9284 17.9776 18.0203 18.0571 18.0884 18.1144 18.1356 18.1524 18.165 18.174 18.1795 18.182 18.1819 18.1794 18.175 18.1691 18.1619 18.1539 18.1454 18.1368 18.1283 18.1204 18.1133 18.1073 18.1025 18.0992 18.0975 18.0975 18.0991 18.1025 18.1074 18.1139 18.1216 18.1305 18.1402 18.1505 18.161 18.1715 18.1816 18.191 18.1992 18.2061 18.2111 18.2139 18.2143 18.2117 18.206 18.1968 18.1837 18.1664 18.1445 18.1178 18.0858 18.0481 18.0045 17.9544 17.8976 17.8335 17.7617 17.6817 17.593 17.4951 17.3874 17.2694 17.1404 16.9999 16.8474 16.6822 16.5038 16.3118 16.1057 15.8854 15.6506 15.4014 15.138 14.8608 14.5704 14.2677 
13.7315 14.0178 14.293 14.5562 14.8068 15.0445 15.269 15.4803 15.6783 15.8633 16.0356 16.1955 16.3434 16.4798 16.6052 16.72 16.8248 16.9201 17.0064 17.0841 17.1537 17.2156 17.2704 17.3183 17.3597 17.3952 17.425 17.4494 17.469 17.4839 17.4947 17.5016 17.5049 17.5052 17.5027 17.4977 17.4908 17.4823 17.4726 17.4621 17.4512 17.4402 17.4296 17.4198 17.4109 17.4034 17.3974 17.3933 17.391 17.3908 17.3927 17.3966 17.4025 17.4101 17.4194 17.43 17.4418 17.4543 17.4672 17.4801 17.4928 17.5047 17.5156 17.5249 17.5324 17.5377 17.5403 17.54 17.5364 17.5291 17.5178 17.5022 17.4819 17.4566 17.4259 17.3895 17.347 17.2981 17.2423 17.1794 17.1087 17.03 16.9427 16.8464 16.7406 16.6248 16.4985 16.3612 16.2125 16.0518 15.8787 15.6929 15.4942 15.2823 15.0571 14.8188 14.5675 14.3038 14.0281 13.7413 
13.215 13.4864 13.7476 13.9978 14.2367 14.4637 14.6786 14.8813 15.0719 15.2503 15.4168 15.5717 15.7153 15.848 15.9702 16.0822 16.1846 16.2777 16.3619 16.4378 16.5057 16.566 16.6191 16.6654 16.7052 16.7389 16.7668 16.7894 16.8069 16.8197 16.8282 16.8327 16.8335 16.8311 16.8258 16.8181 16.8083 16.7968 16.7842 16.7708 16.757 16.7434 16.7303 16.7181 16.7072 16.6979 16.6906 16.6854 16.6825 16.6821 16.6842 16.6888 16.6957 16.7048 16.7158 16.7285 16.7426 16.7576 16.7733 16.7891 16.8047 16.8196 16.8334 16.8457 16.856 16.864 16.8694 16.8716 16.8704 16.8654 16.8563 16.8426 16.8242 16.8007 16.7717 16.7369 16.696 16.6486 16.5943 16.5329 16.4638 16.3868 16.3015 16.2073 16.1039 15.9908 15.8677 15.734 15.5895 15.4337 15.2664 15.0871 14.8958 14.6924 14.4768 14.2491 14.0096 13.7588 13.497 13.2251 
12.7078 12.9651 13.213 13.451 13.6784 13.895 14.1004 14.2946 14.4775 14.6492 14.8097 14.9593 15.0982 15.2268 15.3453 15.4541 15.5535 15.644 15.7259 15.7995 15.8653 15.9236 15.9747 16.0189 16.0567 16.0883 16.1141 16.1344 16.1496 16.1599 16.1657 16.1674 16.1653 16.1599 16.1514 16.1404 16.1273 16.1125 16.0965 16.0798 16.0628 16.046 16.0299 16.0151 16.0018 15.9905 15.9815 15.9751 15.9716 15.971 15.9733 15.9786 15.9867 15.9974 16.0105 16.0257 16.0424 16.0604 16.0792 16.0983 16.1172 16.1355 16.1527 16.1683 16.1819 16.1931 16.2015 16.2066 16.2082 16.2058 16.1992 16.1879 16.1717 16.1503 16.1233 16.0904 16.0514 16.0059 15.9535 15.894 15.827 15.7521 15.669 15.5773 15.4767 15.3668 15.2473 15.1177 14.9778 14.8273 14.6659 14.4934 14.3097 14.1147 13.9085 13.6912 13.4631 13.2246 12.9761 12.7182 
12.2094 12.4533 12.6885 12.9146 13.131 13.3374 13.5335 13.7192 13.8944 14.0591 14.2135 14.3575 14.4915 14.6156 14.7301 14.8353 14.9315 15.019 15.0981 15.1691 15.2324 15.2883 15.3371 15.379 15.4144 15.4436 15.4669 15.4846 15.497 15.5045 15.5073 15.5059 15.5005 15.4916 15.4796 15.465 15.4481 15.4294 15.4095 15.389 15.3682 15.3479 15.3285 15.3105 15.2944 15.2808 15.2699 15.2621 15.2577 15.2568 15.2594 15.2656 15.2751 15.2878 15.3032 15.3211 15.341 15.3624 15.3848 15.4076 15.4304 15.4525 15.4736 15.493 15.5103 15.525 15.5368 15.5452 15.5499 15.5505 15.5467 15.5381 15.5244 15.5054 15.4808 15.4502 15.4133 15.37 15.3199 15.2626 15.1979 15.1255 15.0451 14.9563 14.8589 14.7525 14.6369 14.5117 14.3767 14.2317 14.0764 13.9108 13.7347 13.5482 13.3513 13.1442 12.9271 12.7004 12.4645 12.2201 
11.719 11.9501 12.1732 12.3878 12.5935 12.79 12.977 13.1543 13.3218 13.4795 13.6275 13.7658 13.8946 14.0139 14.1242 14.2255 14.3181 14.4023 14.4783 14.5465 14.607 14.6602 14.7063 14.7456 14.7783 14.8048 14.8253 14.8401 14.8495 14.8538 14.8532 14.8483 14.8392 14.8265 14.8105 14.7917 14.7705 14.7475 14.7233 14.6984 14.6734 14.6489 14.6255 14.6039 14.5847 14.5682 14.5551 14.5457 14.5403 14.5391 14.542 14.5492 14.5604 14.5753 14.5935 14.6146 14.6381 14.6634 14.69 14.7171 14.7442 14.7707 14.7961 14.8197 14.8412 14.8599 14.8755 14.8876 14.8958 14.8997 14.8989 14.8933 14.8825 14.8662 14.8442 14.8161 14.7818 14.741 14.6933 14.6386 14.5766 14.507 14.4296 14.344 14.2501 14.1475 14.0361 13.9155 13.7857 13.6463 13.4974 13.3387 13.1703 12.9921 12.8043 12.6071 12.4007 12.1854 11.9616 11.7299 
11.2359 11.4548 11.6663 11.87 12.0653 12.2522 12.4302 12.5991 12.759 12.9097 13.0512 13.1836 13.307 13.4215 13.5272 13.6244 13.7132 13.7938 13.8665 13.9314 13.9889 14.0391 14.0823 14.1187 14.1485 14.172 14.1894 14.201 14.207 14.2078 14.2036 14.1948 14.1817 14.1647 14.1442 14.1207 14.0948 14.0669 14.0377 14.0079 13.9779 13.9487 13.9209 13.8951 13.8721 13.8524 13.8367 13.8254 13.8188 13.8171 13.8205 13.8288 13.8419 13.8594 13.8809 13.9058 13.9334 13.9632 13.9945 14.0265 14.0586 14.09 14.1203 14.1487 14.1747 14.1979 14.2178 14.2339 14.2459 14.2534 14.2561 14.2538 14.2461 14.2328 14.2136 14.1884 14.1568 14.1187 14.0738 14.0219 13.9629 13.8963 13.8221 13.74 13.6499 13.5514 13.4443 13.3287 13.2041 13.0706 12.928 12.7763 12.6155 12.4457 12.2668 12.0792 11.8831 11.6788 11.4666 11.2471 
10.7598 10.967 11.1673 11.3604 11.5457 11.7231 11.8923 12.0531 12.2054 12.349 12.4841 12.6105 12.7284 12.8378 12.9388 13.0317 13.1164 13.1932 13.2623 13.3239 13.3781 13.4251 13.4651 13.4983 13.525 13.5452 13.5593 13.5674 13.5698 13.5668 13.5586 13.5455 13.528 13.5063 13.4809 13.4523 13.421 13.3877 13.3529 13.3174 13.2819 13.2472 13.2141 13.1835 13.1561 13.1326 13.1139 13.1002 13.0922 13.0901 13.094 13.1037 13.119 13.1396 13.1648 13.1941 13.2266 13.2616 13.2983 13.3359 13.3736 13.4106 13.4463 13.48 13.5112 13.5392 13.5637 13.5843 13.6004 13.6119 13.6184 13.6196 13.6152 13.6052 13.5891 13.5669 13.5383 13.5032 13.4613 13.4125 13.3566 13.2933 13.2226 13.1442 13.0579 12.9637 12.8613 12.7506 12.6315 12.5039 12.3678 12.2231 12.0699 11.9081 11.7381 11.5599 11.3737 11.18 10.979 10.7711 
10.2901 10.4861 10.6757 10.8584 11.0341 11.2023 11.3629 11.5156 11.6603 11.797 11.9255 12.0459 12.1582 12.2624 12.3587 12.447 12.5275 12.6004 12.6658 12.7237 12.7744 12.818 12.8547 12.8846 12.9078 12.9246 12.9351 12.9396 12.9381 12.931 12.9184 12.9008 12.8784 12.8516 12.8208 12.7865 12.7493 12.7098 12.6687 12.6268 12.585 12.544 12.5049 12.4686 12.4361 12.4082 12.3858 12.3695 12.3599 12.3572 12.3616 12.3729 12.391 12.4151 12.4448 12.4791 12.5173 12.5583 12.6012 12.6451 12.6892 12.7325 12.7743 12.8139 12.8507 12.8841 12.9137 12.939 12.9597 12.9754 12.9859 12.9909 12.9901 12.9835 12.9708 12.9518 12.9264 12.8944 12.8557 12.8102 12.7576 12.6978 12.6307 12.5562 12.474 12.3842 12.2866 12.181 12.0674 11.9458 11.8161 11.6784 11.5326 11.379 11.2175 11.0484 10.872 10.6884 10.4982 10.3015 
9.82635 10.0115 10.1908 10.3636 10.5298 10.6891 10.8413 10.9861 11.1234 11.2531 11.3751 11.4895 11.5961 11.6951 11.7864 11.8701 11.9463 12.0151 12.0766 12.1308 12.1779 12.2179 12.2511 12.2775 12.2972 12.3103 12.3171 12.3176 12.312 12.3005 12.2834 12.2609 12.2332 12.2008 12.1641 12.1236 12.0799 12.0335 11.9854 11.9363 11.8871 11.839 11.7929 11.7501 11.7115 11.6784 11.6517 11.6322 11.6205 11.6171 11.6222 11.6355 11.6567 11.6852 11.72 11.7604 11.8051 11.853 11.9031 11.9543 12.0055 12.0559 12.1045 12.1506 12.1936 12.2329 12.2679 12.2984 12.3239 12.3442 12.3589 12.3679 12.371 12.368 12.3587 12.3431 12.3211 12.2924 12.257 12.2148 12.1657 12.1096 12.0463 11.9757 11.8978 11.8125 11.7197 11.6193 11.5114 11.3958 11.2725 11.1417 11.0034 10.8576 10.7045 10.5444 10.3773 10.2037 10.0237 9.83786 
9.3682 9.543 9.7122 9.87547 10.0325 10.1831 10.327 10.464 10.594 10.7168 10.8324 10.9407 11.0417 11.1354 11.2217 11.3007 11.3725 11.4371 11.4946 11.545 11.5883 11.6247 11.6543 11.677 11.693 11.7024 11.7053 11.7017 11.6918 11.6758 11.6537 11.626 11.5928 11.5544 11.5113 11.464 11.413 11.3591 11.303 11.2457 11.1883 11.1319 11.0777 11.0271 10.9815 10.9422 10.9103 10.8869 10.8729 10.8687 10.8745 10.8902 10.9152 10.9488 10.9899 11.0372 11.0896 11.1456 11.204 11.2634 11.3228 11.381 11.4371 11.4904 11.5402 11.5858 11.6268 11.6628 11.6934 11.7184 11.7376 11.7508 11.7579 11.7586 11.753 11.7409 11.7223 11.6971 11.6652 11.6265 11.5809 11.5285 11.4691 11.4026 11.329 11.2483 11.1604 11.0653 10.9629 10.8533 10.7365 10.6125 10.4815 10.3435 10.1986 10.0472 9.88926 9.72519 9.55526 9.37977 
8.91529 9.08004 9.23956 9.39354 9.5417 9.6838 9.81963 9.949 10.0718 10.1878 10.297 10.3993 10.4946 10.5829 10.6643 10.7386 10.806 10.8663 10.9197 10.9662 11.0057 11.0384 11.0643 11.0833 11.0955 11.1011 11.0999 11.0921 11.0777 11.057 11.0299 10.9966 10.9575 10.9127 10.8628 10.808 10.7492 10.6868 10.6219 10.5554 10.4885 10.4225 10.3589 10.2993 10.2452 10.1984 10.1604 10.1324 10.1154 10.1102 10.117 10.1356 10.1652 10.2049 10.2534 10.3091 10.3705 10.4359 10.5038 10.5726 10.6411 10.7082 10.7727 10.8338 10.8909 10.9433 10.9907 11.0325 11.0685 11.0985 11.1224 11.1399 11.151 11.1557 11.1538 11.1453 11.1302 11.1085 11.0801 11.0449 11.003 10.9544 10.8989 10.8366 10.7674 10.6914 10.6084 10.5185 10.4218 10.3181 10.2077 10.0905 9.96659 9.83619 9.69939 9.55637 9.40736 9.25258 9.09232 8.92687 
