3 21 27.7661
3 22 27.7849
3 23 27.8015
3 24 27.8162
3 25 27.8291
3 26 27.8404
3 27 27.8503
3 28 27.859
3 29 27.8665
3 30 27.8729
3 31 27.8785
3 32 27.8832
3 33 27.8872
3 34 27.8905
3 35 27.8933
3 36 27.8955
3 37 27.8974
3 38 27.8988
3 39 27.9
3 40 27.9009
3 41 27.9015
3 42 27.902
3 43 27.9024
3 44 27.9027
3 45 27.9029
3 46 27.9031
3 47 27.9033
3 48 27.9035
3 49 27.9037
3 50 27.9039
3 51 27.9041
3 52 27.9043
3 53 27.9045
3 54 27.9046
3 55 27.9048
3 56 27.9048
3 57 27.9047
3 58 27.9045
3 59 27.9041
3 60 27.9035
3 61 27.9026
3 62 27.9013
3 63 27.8997
3 64 27.8975
3 65 27.8949
3 66 27.8917
3 67 27.8878
3 68 27.8831
3 69 27.8776
3 70 27.8711
3 71 27.8636
3 72 27.8549
3 73 27.845
3 74 27.8336
3 75 27.8206
3 76 27.8059
3 77 27.7892
3 78 27.7703
3 79 27.7489
3 80 27.7247
3 81 27.6974
3 82 27.6664
3 83 27.6314
3 84 27.5915
3 85 27.5461
3 86 27.4941
3 87 27.4344
3 88 27.3653
3 89 27.2847
3 90 27.19
3 91 27.0775
3 92 26.942
3 93 26.7766
3 94 26.5707
3 95 26.3091
3 96 25.9692
3 97 25.5178
3 98 24.9092
3 99 24.0946
4 0 23.0274
4 1 23.7634
4 2 24.3612
4 3 24.8374
4 4 25.2163
4 5 25.5201
4 6 25.7664
4 7 25.9687
4 8 26.1369
4 9 26.2783
4 10 26.3984
4 11 26.5012
4 12 26.5899
4 13 26.6668
4 14 26.734
4 15 26.7928
4 16 26.8445
4 17 26.8901
4 18 26.9304
4 19 26.966
4 20 26.9975
4 21 27.0253
4 22 27.05
4 23 27.0718
4 24 27.091
4 25 27.1079
4 26 27.1228
4 27 27.1358
4 28 27.1471
4 29 27.1569
4 30 27.1654
4 31 27.1726
4 32 27.1788
4 33 27.1839
4 34 27.1883
4 35 27.1918
4 36 27.1947
4 37 27.1971
4 38 27.1989
4 39 27.2004
4 40 27.2015
4 41 27.2023
4 42 27.2029
4 43 27.2034
4 44 27.2037
4 45 27.204
4 46 27.2042
4 47 27.2044
4 48 27.2046
4 49 27.2049
4 50 27.2051
4 51 27.2054
4 52 27.2057
4 53 27.206
4 54 27.2063
4 55 27.2065
4 56 27.2066
4 57 27.2065
4 58 27.2063
4 59 27.2059
4 60 27.2051
4 61 27.204
4 62 27.2024
4 63 27.2003
4 64 27.1975
4 65 27.1941
4 66 27.1899
4 67 27.1848
4 68 27.1788
4 69 27.1716
4 70 27.1631
4 71 27.1533
4 72 27.1419
4 73 27.1289
4 74 27.114
4 75 27.0969
4 76 27.0776
4 77 27.0557
4 78 27.0309
4 79 27.0029
4 80 26.9712
4 81 26.9355
4 82 26.8951
4 83 26.8493
4 84 26.7975
4 85 26.7385
4 86 26.6712
4 87 26.594
4 88 26.5052
4 89 26.4022
4 90 26.282
4 91 26.1405
4 92 25.9722
4 93 25.7698
4 94 25.5233
4 95 25.2195
4 96 24.8405
4 97 24.3642
4 98 23.7664
4 99 23.0304
5 0 22.0905
5 1 22.7582
5 2 23.3284
5 3 23.8054
5 4 24.2011
5 5 24.5294
5 6 24.8028
5 7 25.0321
5 8 25.2258
5 9 25.3908
5 10 25.5322
5 11 25.6542
5 12 25.7602
5 13 25.8526
5 14 25.9335
5 15 26.0047
5 16 26.0674
5 17 26.1228
5 18 26.1718
5 19 26.2153
5 20 26.2537
5 21 26.2878
5 22 26.3179
5 23 26.3446
5 24 26.3681
5 25 26.3888
5 26 26.407
5 27 26.4229
5 28 26.4367
5 29 26.4487
5 30 26.459
5 31 26.4678
5 32 26.4753
5 33 26.4815
5 34 26.4868
5 35 26.491
5 36 26.4945
5 37 26.4973
5 38 26.4994
5 39 26.5011
5 40 26.5024
5 41 26.5033
5 42 26.504
5 43 26.5044
5 44 26.5048
5 45 26.505
5 46 26.5053
5 47 26.5055
5 48 26.5058
5 49 26.506
5 50 26.5064
5 51 26.5067
5 52 26.5071
5 53 26.5076
5 54 26.5079
5 55 26.5083
5 56 26.5085
5 57 26.5085
5 58 26.5084
5 59 26.5079
5 60 26.5071
5 61 26.5058
5 62 26.5039
5 63 26.5015
5 64 26.4982
5 65 26.4942
5 66 26.4891
5 67 26.4829
5 68 26.4756
5 69 26.4668
5 70 26.4565
5 71 26.4445
5 72 26.4306
5 73 26.4147
5 74 26.3964
5 75 26.3756
5 76 26.3519
5 77 26.3251
5 78 26.2948
5 79 26.2605
5 80 26.2219
5 81 26.1783
5 82 26.129
5 83 26.0734
5 84 26.0105
5 85 25.9392
5 86 25.858
5 87 25.7654
5 88 25.6593
5 89 25.537
5 90 25.3954
5 91 25.2303
5 92 25.0364
5 93 24.807
5 94 24.5334
5 95 24.205
5 96 23.8092
5 97 23.3321
5 98 22.7619
5 99 22.0941
6 0 21.2401
6 1 21.8505
6 2 22.3888
6 3 22.8546
6 4 23.2534
6 5 23.5934
6 6 23.8833
6 7 24.131
6 8 24.3435
6 9 24.5267
6 10 24.6854
6 11 24.8234
6 12 24.944
6 13 25.0498
6 14 25.1429
6 15 25.225
6 16 25.2976
6 17 25.3619
6 18 25.4189
6 19 25.4695
6 20 25.5144
6 21 25.5541
6 22 25.5894
6 23 25.6205
6 24 25.6481
6 25 25.6723
6 26 25.6935
6 27 25.7121
6 28 25.7282
6 29 25.7421
6 30 25.7541
6 31 25.7643
6 32 25.773
6 33 25.7802
6 34 25.7862
6 35 25.7911
6 36 25.795
6 37 25.7981
6 38 25.8005
6 39 25.8023
6 40 25.8036
6 41 25.8045
6 42 25.8052
6 43 25.8056
6 44 25.8059
6 45 25.8062
6 46 25.8064
6 47 25.8066
6 48 25.8069
6 49 25.8072
6 50 25.8076
6 51 25.8081
6 52 25.8086
6 53 25.8091
6 54 25.8097
6 55 25.8102
6 56 25.8106
6 57 25.8108
6 58 25.8107
6 59 25.8103
6 60 25.8095
6 61 25.8082
6 62 25.8062
6 63 25.8034
6 64 25.7998
6 65 25.7951
6 66 25.7894
6 67 25.7823
6 68 25.7737
6 69 25.7636
6 70 25.7516
6 71 25.7376
6 72 25.7214
6 73 25.7027
6 74 25.6814
6 75 25.657
6 76 25.6293
6 77 25.598
6 78 25.5625
6 79 25.5225
6 80 25.4774
6 81 25.4266
6 82 25.3694
6 83 25.3049
6 84 25.232
6 85 25.1496
6 86 25.0563
6 87 24.9503
6 88 24.8294
6 89 24.6912
6 90 24.5323
6 91 24.3489
6 92 24.1362
6 93 23.8883
6 94 23.5982
6 95 23.2581
6 96 22.8591
6 97 22.3932
6 98 21.8548
6 99 21.2442
7 0 20.4528
7 1 21.0151
7 2 21.5217
7 3 21.9708
7 4 22.3645
7 5 22.7077
7 6 23.0059
7 7 23.2651
7 8 23.4906
7 9 23.6872
7 10 23.8592
7 11 24.01
7 12 24.1427
7 13 24.2598
7 14 24.3632
7 15 24.4549
7 16 24.5361
7 17 24.6083
7 18 24.6724
7 19 24.7294
7 20 24.7801
7 21 24.825
7 22 24.8649
7 23 24.9001
7 24 24.9313
7 25 24.9587
7 26 24.9827
7 27 25.0036
7 28 25.0219
7 29 25.0376
7 30 25.051
7 31 25.0625
7 32 25.0721
7 33 25.0801
7 34 25.0867
7 35 25.092
7 36 25.0963
7 37 25.0996
7 38 25.1021
7 39 25.1039
7 40 25.1052
7 41 25.1061
7 42 25.1066
7 43 25.107
7 44 25.1072
7 45 25.1073
7 46 25.1074
7 47 25.1076
7 48 25.1079
7 49 25.1082
7 50 25.1087
7 51 25.1093
7 52 25.11
7 53 25.1107
7 54 25.1115
7 55 25.1122
7 56 25.1128
7 57 25.1133
7 58 25.1134
7 59 25.1132
7 60 25.1125
7 61 25.1112
7 62 25.1091
7 63 25.1062
7 64 25.1023
7 65 25.0973
7 66 25.0909
7 67 25.083
7 68 25.0735
7 69 25.0621
7 70 25.0487
7 71 25.0329
7 72 25.0146
7 73 24.9935
7 74 24.9694
7 75 24.9418
7 76 24.9104
7 77 24.875
7 78 24.8349
7 79 24.7896
7 80 24.7387
7 81 24.6815
7 82 24.617
7 83 24.5446
7 84 24.463
7 85 24.3711
7 86 24.2673
7 87 24.15
7 88 24.017
7 89 23.8659
7 90 23.6937
7 91 23.4968
7 92 23.2711
7 93 23.0117
7 94 22.7133
7 95 22.3699
7 96 21.9759
7 97 21.5267
7 98 21.0199
7 99 20.4575
8 0 19.7142
8 1 20.2354
8 2 20.7121
8 3 21.1422
8 4 21.5263
8 5 21.8669
8 6 22.1677
8 7 22.4328
8 8 22.6664
8 9 22.8724
8 10 23.0541
8 11 23.2148
8 12 23.3571
8 13 23.4833
8 14 23.5954
8 15 23.695
8 16 23.7838
8 17 23.8628
8 18 23.9331
8 19 23.9958
8 20 24.0515
8 21 24.101
8 22 24.145
8 23 24.1839
8 24 24.2182
8 25 24.2484
8 26 24.2749
8 27 24.298
8 28 24.318
8 29 24.3352
8 30 24.3499
8 31 24.3624
8 32 24.3728
8 33 24.3815
8 34 24.3885
8 35 24.3941
8 36 24.3985
8 37 24.4019
8 38 24.4043
8 39 24.4061
8 40 24.4072
8 41 24.4079
8 42 24.4083
8 43 24.4084
8 44 24.4085
8 45 24.4084
8 46 24.4085
8 47 24.4086
8 48 24.4088
8 49 24.4092
8 50 24.4098
8 51 24.4105
8 52 24.4114
8 53 24.4123
8 54 24.4133
8 55 24.4143
8 56 24.4153
8 57 24.416
8 58 24.4165
8 59 24.4165
8 60 24.416
8 61 24.4149
8 62 24.413
8 63 24.4101
8 64 24.4061
8 65 24.4007
8 66 24.394
8 67 24.3855
8 68 24.3752
8 69 24.3628
8 70 24.348
8 71 24.3307
8 72 24.3106
8 73 24.2874
8 74 24.2607
8 75 24.2303
8 76 24.1957
8 77 24.1565
8 78 24.1123
8 79 24.0625
8 80 24.0064
8 81 23.9434
8 82 23.8727
8 83 23.7934
8 84 23.7043
8 85 23.6043
8 86 23.4919
8 87 23.3654
8 88 23.2228
8 89 23.0618
8 90 22.8797
8 91 22.6735
8 92 22.4396
8 93 22.1742
8 94 21.8732
8 95 21.5323
8 96 21.148
8 97 20.7177
8 98 20.2408
8 99 19.7195
9 0 19.0146
9 1 19.5
9 2 19.9491
9 3 20.3597
9 4 20.7315
9 5 21.0659
9 6 21.3651
9 7 21.6321
9 8 21.87
9 9 22.0817
9 10 22.2701
9 11 22.438
9 12 22.5875
9 13 22.7209
9 14 22.8399
9 15 22.9462
9 16 23.0411
9 17 23.1258
9 18 23.2015
9 19 23.269
9 20 23.3291
9 21 23.3826
9 22 23.4301
9 23 23.4722
9 24 23.5093
9 25 23.542
9 26 23.5705
9 27 23.5954
9 28 23.6169
9 29 23.6354
9 30 23.6511
9 31 23.6644
9 32 23.6754
9 33 23.6844
9 34 23.6917
9 35 23.6974
9 36 23.7018
9 37 23.705
9 38 23.7073
9 39 23.7088
9 40 23.7097
9 41 23.7101
9 42 23.7102
9 43 23.71
9 44 23.7098
9 45 23.7096
9 46 23.7094
9 47 23.7094
9 48 23.7096
9 49 23.71
9 50 23.7106
9 51 23.7115
9 52 23.7126
9 53 23.7138
9 54 23.7152
9 55 23.7166
9 56 23.7179
9 57 23.719
9 58 23.7199
9 59 23.7204
9 60 23.7203
9 61 23.7194
9 62 23.7178
9 63 23.715
9 64 23.7111
9 65 23.7057
9 66 23.6987
9 67 23.6898
9 68 23.6789
9 69 23.6657
9 70 23.65
9 71 23.6314
9 72 23.6098
9 73 23.5847
9 74 23.5559
9 75 23.523
9 76 23.4856
9 77 23.4432
9 78 23.3953
9 79 23.3415
9 80 23.281
9 81 23.2131
9 82 23.1371
9 83 23.0519
9 84 22.9567
9 85 22.85
9 86 22.7306
9 87 22.5969
9 88 22.4469
9 89 22.2787
9 90 22.0899
9 91 21.8779
9 92 21.6397
9 93 21.3724
9 94 21.0729
9 95 20.7382
9 96 20.3661
9 97 19.9554
9 98 19.506
9 99 19.0204
10 0 18.3471
10 1 18.8011
10 2 19.2247
10 3 19.6159
10 4 19.9741
10 5 20.3
10 6 20.5948
10 7 20.8606
10 8 21.0996
10 9 21.3143
10 10 21.5068
10 11 21.6794
10 12 21.8342
10 13 21.9729
10 14 22.0972
10 15 22.2087
10 16 22.3086
10 17 22.398
10 18 22.478
10 19 22.5495
10 20 22.6134
10 21 22.6702
10 22 22.7207
10 23 22.7654
10 24 22.8049
10 25 22.8396
10 26 22.8699
10 27 22.8962
10 28 22.9189
10 29 22.9383
10 30 22.9548
10 31 22.9685
10 32 22.9799
10 33 22.9891
10 34 22.9964
10 35 23.002
10 36 23.0062
10 37 23.0092
10 38 23.0111
10 39 23.0122
10 40 23.0126
10 41 23.0126
10 42 23.0123
10 43 23.0117
10 44 23.0111
10 45 23.0106
10 46 23.0102
10 47 23.01
10 48 23.0101
10 49 23.0105
10 50 23.0113
10 51 23.0123
10 52 23.0137
10 53 23.0153
10 54 23.017
10 55 23.0188
10 56 23.0207
10 57 23.0224
10 58 23.0238
10 59 23.0248
10 60 23.0252
10 61 23.0249
10 62 23.0236
10 63 23.0212
10 64 23.0175
10 65 23.0122
10 66 23.0052
10 67 22.9962
10 68 22.9849
10 69 22.9712
10 70 22.9547
10 71 22.9352
10 72 22.9123
10 73 22.8857
10 74 22.8552
10 75 22.8202
10 76 22.7804
10 77 22.7353
10 78 22.6844
10 79 22.6272
10 80 22.5629
10 81 22.491
10 82 22.4105
10 83 22.3206
10 84 22.2203
10 85 22.1084
10 86 21.9836
10 87 21.8445
10 88 21.6893
10 89 21.5163
10 90 21.3234
10 91 21.1084
10 92 20.869
10 93 20.6028
10 94 20.3077
10 95 19.9815
10 96 19.623
10 97 19.2315
10 98 18.8076
10 99 18.3534
11 0 17.7066
11 1 18.1325
11 2 18.5326
11 3 18.9051
11 4 19.2492
11 5 19.5651
11 6 19.8535
11 7 20.1158
11 8 20.3537
11 9 20.5689
11 10 20.7633
11 11 20.9387
11 12 21.0968
11 13 21.2392
11 14 21.3674
11 15 21.4828
11 16 21.5865
11 17 21.6796
11 18 21.763
11 19 21.8378
11 20 21.9046
11 21 21.9641
11 22 22.017
11 23 22.0639
11 24 22.1052
11 25 22.1415
11 26 22.1732
11 27 22.2006
11 28 22.2242
11 29 22.2442
11 30 22.2611
11 31 22.2751
11 32 22.2866
11 33 22.2957
11 34 22.3028
11 35 22.3081
11 36 22.3118
11 37 22.3143
11 38 22.3157
11 39 22.3162
11 40 22.3161
11 41 22.3154
11 42 22.3145
11 43 22.3135
11 44 22.3124
11 45 22.3115
11 46 22.3108
11 47 22.3104
11 48 22.3104
11 49 22.3108
11 50 22.3116
11 51 22.3129
11 52 22.3145
11 53 22.3165
11 54 22.3187
11 55 22.3211
11 56 22.3236
11 57 22.3259
11 58 22.3281
11 59 22.3298
11 60 22.3309
11 61 22.3312
11 62 22.3306
11 63 22.3287
11 64 22.3254
11 65 22.3205
11 66 22.3137
11 67 22.3048
11 68 22.2935
11 69 22.2795
11 70 22.2625
11 71 22.2423
11 72 22.2185
11 73 22.1908
11 74 22.1588
11 75 22.1222
11 76 22.0805
11 77 22.0332
11 78 21.9798
11 79 21.9198
11 80 21.8526
11 81 21.7773
11 82 21.6933
11 83 21.5997
11 84 21.4956
11 85 21.3797
11 86 21.251
11 87 21.1081
11 88 20.9496
11 89 20.7737
11 90 20.5789
11 91 20.3633
11 92 20.125
11 93 19.8623
11 94 19.5735
11 95 19.2572
11 96 18.9128
11 97 18.54
11 98 18.1396
11 99 17.7134
12 0 17.0891
12 1 17.4897
12 2 17.8681
12 3 18.2226
12 4 18.5525
12 5 18.8576
12 6 19.1383
12 7 19.3955
12 8 19.6304
12 9 19.8444
12 10 20.0388
12 11 20.2153
12 12 20.3751
12 13 20.5198
12 14 20.6505
12 15 20.7686
12 16 20.875
12 17 20.9707
12 18 21.0568
12 19 21.134
12 20 21.2031
12 21 21.2647
12 22 21.3194
12 23 21.3679
12 24 21.4106
12 25 21.4481
12 26 21.4807
12 27 21.5088
12 28 21.5329
12 29 21.5533
12 30 21.5703
12 31 21.5843
12 32 21.5955
12 33 21.6043
12 34 21.6109
12 35 21.6157
12 36 21.6188
12 37 21.6205
12 38 21.6212
12 39 21.6209
12 40 21.62
12 41 21.6186
12 42 21.6169
12 43 21.6152
12 44 21.6135
12 45 21.6121
12 46 21.611
12 47 21.6104
12 48 21.6102
12 49 21.6106
12 50 21.6115
12 51 21.613
12 52 21.615
12 53 21.6175
12 54 21.6203
12 55 21.6234
12 56 21.6266
12 57 21.6298
12 58 21.6327
12 59 21.6353
12 60 21.6373
12 61 21.6385
12 62 21.6387
12 63 21.6376
12 64 21.6351
12 65 21.6307
12 66 21.6244
12 67 21.6158
12 68 21.6046
12 69 21.5907
12 70 21.5735
12 71 21.553
12 72 21.5286
12 73 21.5001
12 74 21.4672
12 75 21.4293
12 76 21.3861
12 77 21.3372
12 78 21.2819
12 79 21.2198
12 80 21.1502
12 81 21.0724
12 82 20.9858
12 83 20.8894
12 84 20.7825
12 85 20.6639
12 86 20.5326
12 87 20.3875
12 88 20.2271
12 89 20.0501
12 90 19.8552
12 91 19.6408
12 92 19.4054
12 93 19.1478
12 94 18.8667
12 95 18.5612
12 96 18.2309
12 97 17.876
12 98 17.4973
12 99 17.0964
13 0 16.4916
13 1 16.8692
13 2 17.2274
13 3 17.5649
13 4 17.8806
13 5 18.1745
13 6 18.4466
13 7 18.6975
13 8 18.9281
13 9 19.1394
13 10 19.3324
13 11 19.5084
13 12 19.6687
13 13 19.8143
13 14 19.9463
13 15 20.0659
13 16 20.1741
13 17 20.2716
13 18 20.3595
13 19 20.4384
13 20 20.509
13 21 20.572
13 22 20.6281
13 23 20.6777
13 24 20.7213
13 25 20.7595
13 26 20.7926
13 27 20.8211
13 28 20.8454
13 29 20.8657
13 30 20.8826
13 31 20.8962
13 32 20.9069
13 33 20.9151
13 34 20.921
13 35 20.9249
13 36 20.9271
13 37 20.9279
13 38 20.9275
13 39 20.9262
13 40 20.9243
13 41 20.922
13 42 20.9194
13 43 20.9169
13 44 20.9145
13 45 20.9124
13 46 20.9108
13 47 20.9098
13 48 20.9095
13 49 20.9098
13 50 20.9109
13 51 20.9126
13 52 20.9151
13 53 20.9181
13 54 20.9216
13 55 20.9255
13 56 20.9296
13 57 20.9338
13 58 20.9378
13 59 20.9415
13 60 20.9446
13 61 20.9469
13 62 20.9481
13 63 20.9481
13 64 20.9464
13 65 20.9429
13 66 20.9373
13 67 20.9293
13 68 20.9187
13 69 20.905
13 70 20.888
13 71 20.8674
13 72 20.8428
13 73 20.814
13 74 20.7804
13 75 20.7418
13 76 20.6976
13 77 20.6474
13 78 20.5908
13 79 20.5272
13 80 20.4559
13 81 20.3764
13 82 20.2879
13 83 20.1898
13 84 20.081
13 85 19.9608
13 86 19.8281
13 87 19.682
13 88 19.5212
13 89 19.3446
13 90 19.151
13 91 18.9392
13 92 18.7082
13 93 18.4568
13 94 18.1842
13 95 17.8899
13 96 17.5737
13 97 17.2359
13 98 16.8773
13 99 16.4993
14 0 15.9116
14 1 16.2682
14 2 16.6076
14 3 16.9287
14 4 17.2307
14 5 17.5131
14 6 17.7761
14 7 18.0199
14 8 18.2451
14 9 18.4525
14 10 18.643
14 11 18.8174
14 12 18.9768
14 13 19.1222
14 14 19.2546
14 15 19.3748
14 16 19.4837
14 17 19.5822
14 18 19.6711
14 19 19.751
14 20 19.8225
14 21 19.8864
14 22 19.9432
14 23 19.9934
14 24 20.0375
14 25 20.076
14 26 20.1092
14 27 20.1377
14 28 20.1617
14 29 20.1817
14 30 20.198
14 31 20.211
14 32 20.2209
14 33 20.2282
14 34 20.233
14 35 20.2358
14 36 20.2368
14 37 20.2364
14 38 20.2348
14 39 20.2322
14 40 20.2291
14 41 20.2256
14 42 20.2219
14 43 20.2183
14 44 20.2151
14 45 20.2123
14 46 20.2101
14 47 20.2086
14 48 20.208
14 49 20.2083
14 50 20.2095
14 51 20.2116
14 52 20.2145
14 53 20.2182
14 54 20.2226
14 55 20.2274
14 56 20.2326
14 57 20.238
14 58 20.2432
14 59 20.2482
14 60 20.2527
14 61 20.2563
14 62 20.2588
14 63 20.26
14 64 20.2596
14 65 20.2573
14 66 20.2527
14 67 20.2456
14 68 20.2357
14 69 20.2226
14 70 20.2061
14 71 20.1858
14 72 20.1614
14 73 20.1325
14 74 20.0987
14 75 20.0597
14 76 20.015
14 77 19.9642
14 78 19.9067
14 79 19.8422
14 80 19.7699
14 81 19.6893
14 82 19.5998
14 83 19.5006
14 84 19.391
14 85 19.2701
14 86 19.1371
14 87 18.9911
14 88 18.831
14 89 18.656
14 90 18.465
14 91 18.257
14 92 18.0313
14 93 17.7869
14 94 17.5235
14 95 17.2405
14 96 16.9381
14 97 16.6166
14 98 16.2767
14 99 15.9198
15 0 15.3471
15 1 15.6842
15 2 16.0061
15 3 16.3117
15 4 16.6002
15 5 16.8713
15 6 17.1248
15 7 17.3609
15 8 17.58
15 9 17.7826
15 10 17.9695
15 11 18.1414
15 12 18.299
15 13 18.4433
15 14 18.575
15 15 18.6949
15 16 18.8039
15 17 18.9025
15 18 18.9916
15 19 19.0718
15 20 19.1437
15 21 19.2079
15 22 19.2649
15 23 19.3152
15 24 19.3593
15 25 19.3976
15 26 19.4306
15 27 19.4586
15 28 19.4821
15 29 19.5014
15 30 19.5168
15 31 19.5288
15 32 19.5376
15 33 19.5436
15 34 19.5471
15 35 19.5485
15 36 19.548
15 37 19.5461
15 38 19.5429
15 39 19.5389
15 40 19.5342
15 41 19.5293
15 42 19.5243
15 43 19.5195
15 44 19.5152
15 45 19.5115
15 46 19.5086
15 47 19.5066
15 48 19.5057
15 49 19.5059
15 50 19.5073
15 51 19.5097
15 52 19.5132
15 53 19.5177
15 54 19.523
15 55 19.529
15 56 19.5355
15 57 19.5422
15 58 19.549
15 59 19.5555
15 60 19.5615
15 61 19.5668
15 62 19.5709
15 63 19.5737
15 64 19.5747
15 65 19.5738
15 66 19.5705
15 67 19.5647
15 68 19.5558
15 69 19.5437
15 70 19.528
15 71 19.5084
15 72 19.4844
15 73 19.4559
15 74 19.4223
15 75 19.3833
15 76 19.3386
15 77 19.2875
15 78 19.2298
15 79 19.1649
15 80 19.0922
15 81 19.0112
15 82 18.9214
15 83 18.8219
15 84 18.7123
15 85 18.5916
15 86 18.4592
15 87 18.3142
15 88 18.1559
15 89 17.9834
15 90 17.7959
15 91 17.5926
15 92 17.3729
15 93 17.1362
15 94 16.8822
15 95 16.6106
15 96 16.3216
15 97 16.0156
15 98 15.6933
15 99 15.3557
16 0 14.7965
16 1 15.1155
16 2 15.4209
16 3 15.7117
16 4 15.9872
16 5 16.2469
